:Item Number,QOH,Order Point,PriceA,PriceB,PriceC,PriceD,PriceE,PriceF,PriceWD,CorePrice,Unit Measure,Description
321-1122,10,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1123,9,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1124,7,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1125,6,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1126,11,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1127,5,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1128,3,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1129,7,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1130,9,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1131,5,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1132,8,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1133,11,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1134,3,6,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1135,4,5,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1136,3,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1137,8,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1138,6,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1139,11,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1140,3,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1141,5,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1142,10,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1143,8,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1144,1,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1145,10,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1146,5,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1147,2,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1148,8,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1149,4,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1150,11,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
